area_m2,crop_id,h3_id,mean_confidence,year
144992.87125842524,42,8426059ffffffff,36.00544397517988,2022
678.56951904296875,42,8426085ffffffff,55,2022
1432211.5237606273,42,84288b3ffffffff,64.959688253329986,2022
1848.681640625,42,8428c61ffffffff,56.333324529198912,2022
4050.8106079101562,42,8426941ffffffff,28.002350468138633,2022
111146.38079833984,42,8426ad5ffffffff,30.988252034604542,2022
5308886.6442260742,42,8426263ffffffff,75.685395762017222,2022
5876971.7324740533,42,84271d5ffffffff,51.355858699629721,2022
16481.88134765625,42,84275d3ffffffff,29.960687010620948,2022
3316.7196044921875,42,8426b03ffffffff,35.39018537964261,2022
2028.7736206054688,42,84261e3ffffffff,20.665049520859672,2022
15057.543518066406,42,8428b3bffffffff,37.515185679312516,2022
2515.6892700195312,42,84289c9ffffffff,20.99999643351503,2022
26983583.975247495,42,8426209ffffffff,77.550919243035224,2022
82852.654602050781,42,8427987ffffffff,36.3484226320676,2022
23891228.766407449,42,842623dffffffff,80.646222727238836,2022
347801.77963053389,42,84275d7ffffffff,34.68220122366624,2022
445353.06408906827,42,8426743ffffffff,69.41174606798026,2022
4037122.8086416209,42,8426231ffffffff,74.316019183884308,2022
18792.956359863281,42,8426b35ffffffff,35.679406314693807,2022
32472.052062988281,42,8427527ffffffff,29.481007773021069,2022
233468.73278808594,42,8426b57ffffffff,37.727109016856,2022
3882474.2985839844,42,8428849ffffffff,64.732601453534542,2022
13751.084838867188,42,84262a9ffffffff,58.764859576464346,2022
14953.588256835938,42,84262d5ffffffff,32.111042153172583,2022
3958.9371337890625,42,8426a07ffffffff,34.665366628542344,2022
57041.682861328125,42,84275a9ffffffff,29.425236314754116,2022
103741.10211181641,42,842888dffffffff,31.643311536312652,2022
4417.2700805664062,42,84288d9ffffffff,47.431569589648163,2022
413138.00115966797,42,842628dffffffff,54.718961769016317,2022
38356770.555900067,42,8426239ffffffff,83.631967822759748,2022
29395.855041503906,42,84288d3ffffffff,26.701751068772985,2022
49047530.598757505,42,84271a9ffffffff,61.860932029744156,2022
1362.0501708984375,42,8426187ffffffff,35,2022
20613114.791342102,42,84271a5ffffffff,72.2747350973003,2022
41734.816711425781,42,8426057ffffffff,32.827161023252756,2022
8043.2161254882812,42,8426b3bffffffff,33.335591419135341,2022
1319.0792236328125,42,8426b05ffffffff,31.5,2022
36308.948974609375,42,84281a3ffffffff,38.857486594654418,2022
4610.7113647460938,42,8428181ffffffff,39.712835692035526,2022
8009.1815185546875,42,84281c3ffffffff,41.321788675914625,2022
65600.83056640625,42,8426a1bffffffff,31.577048520831344,2022
590781.75921630859,42,842759dffffffff,51.8649391629005,2022
11758772.372377641,42,8426215ffffffff,81.6879382725136,2022
5704473.6363623533,42,8427513ffffffff,72.199061929768945,2022
117285.21675427008,42,8427511ffffffff,31.685698692394226,2022
645.068603515625,42,8426061ffffffff,28,2022
47253.172241210938,42,8428b23ffffffff,36.774169036172232,2022
6982228.1712938491,42,8426349ffffffff,52.391860726346273,2022
5367.4977416992188,42,8412d87ffffffff,27.87595645143465,2022
1506959.7947485829,42,8428841ffffffff,74.337358920059827,2022
6683.6094137752752,42,8426b15ffffffff,37.835166131313606,2022
53146.261596679688,42,842750dffffffff,42.520173706903954,2022
14231244.166141763,42,8428883ffffffff,54.330367963757226,2022
76830.59619140625,42,84278bbffffffff,39.071754355750492,2022
13675535.639465572,42,8426243ffffffff,70.121109156700882,2022
922406.84527587891,42,8426261ffffffff,57.108281461539306,2022
10473980.293232758,42,8428f09ffffffff,51.693707681151004,2022
7055.620361328125,42,8428965ffffffff,50.268612459571983,2022
912991.19665527344,42,84288abffffffff,66.72916874943347,2022
87027.18252599379,42,8428f47ffffffff,45.155856872116082,2022
1292.9095458984375,42,8428a9bffffffff,30.994772985734336,2022
3608.4254150390625,42,8427809ffffffff,21.333336208819279,2022
3739100.3654923984,42,8427439ffffffff,67.048338781508235,2022
25785410.6647662,42,842719bffffffff,68.047737215936891,2022
54386.818054199219,42,84262c3ffffffff,27.059875154401805,2022
2577.938720703125,42,8426b4dffffffff,39.985786757130271,2022
641.00372314453125,42,8426041ffffffff,38,2022
3197.2295532226562,42,8428807ffffffff,31.203508118381528,2022
3006.3243408203125,42,842708bffffffff,33.800013046227541,2022
3121.8773803710938,42,84288e5ffffffff,25.803543478279146,2022
750814.08154296875,42,84281b5ffffffff,47.135519188882192,2022
12546.367809340532,42,8428d57ffffffff,33.152034156259944,2022
29443.851440429688,42,8427467ffffffff,34.975892455130655,2022
618.7791748046875,42,84289d5ffffffff,20,2022
94333.556978113513,42,8428887ffffffff,34.8656380692591,2022
10264.934204101562,42,842753bffffffff,44.316905065232163,2022
